Key,Source,Context,Changes,English
perkBrawlerRank6BWLongDesc,,, ,Knuckle weapons deal 60% more entity damage. Knuckle weapons deal 120% more block damage. Knuckle weapons degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding knuckle weapons and parts in loot.
perkBrawlerRank7Desc,,, ,Mixed Martial Artist
perkBrawlerRank7BWLongDesc,,, ,Knuckle weapons deal 70% more entity damage. Knuckle weapons deal 140% more block damage. Knuckle weapons degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding knuckle weapons and parts in loot.
perkBrawlerRank8Desc,,, ,Mixed Martial Artist
perkBrawlerRank8BWLongDesc,,, ,Knuckle weapons deal 80% more entity damage. Knuckle weapons deal 160% more block damage. Knuckle weapons degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding knuckle weapons and parts in loot.
perkBrawlerRank9Desc,,, ,Mixed Martial Artist
perkBrawlerRank9BWLongDesc,,, ,Knuckle weapons deal 90% more entity damage. Knuckle weapons deal 180% more block damage. Knuckle weapons degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding knuckle weapons and parts in loot.
perkBrawlerRank10Desc,,, ,Mixed Martial Artist
perkBrawlerRank10BWLongDesc,,, ,Knuckle weapons deal 100% more entity damage. Knuckle weapons deal 200% more block damage. Knuckle weapons degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding knuckle weapons and parts in loot.
perkCharismaticNatureRank1BWLongDesc,,, ,All charismatic nature levels now apply to yourself as well. Allies and Party Members regenerate lost health 50% faster.
perkCharismaticNatureRank6Desc,,, ,General
perkCharismaticNatureRank6BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank7Desc,,, ,General
perkCharismaticNatureRank7BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank8Desc,,, ,General
perkCharismaticNatureRank8BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank9Desc,,, ,General
perkCharismaticNatureRank9BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkCharismaticNatureRank10Desc,,, ,General
perkCharismaticNatureRank10BWLongDesc,,, ,No additional bonuses beyond Rank 5.
perkCombatRoboticistName,,, ,Combat Roboticist
perkCombatRoboticistDesc,,, ,"Hybrid combat robotics training gated by Intellect and Perception. Improves turret damage,rate of fire,range,and durability."
perkCombatRoboticistRank1Desc,,, ,"Turrets: +5% damage,+10% RPM,+1 active range,-5% degradation"
perkCombatRoboticistRank1LongDesc,,, ,"Requires both Intellect and Perception. While using turrets: +5% entity damage,+10% rounds per minute,+1 junk turret active range,and -5% degradation per use."
perkCombatRoboticistRank2Desc,,, ,"Turrets: +10% damage,+20% RPM,+2 active range,-10% degradation"
perkCombatRoboticistRank2LongDesc,,, ,"Requires both Intellect and Perception. While using turrets: +10% entity damage,+20% rounds per minute,+2 junk turret active range,and -10% degradation per use."
perkCombatRoboticistRank3Desc,,, ,"Turrets: +15% damage,+30% RPM,+3 active range,-15% degradation"
perkCombatRoboticistRank3LongDesc,,, ,"Requires both Intellect and Perception. While using turrets: +15% entity damage,+30% rounds per minute,+3 junk turret active range,and -15% degradation per use."
perkCombatRoboticistRank4Desc,,, ,"Turrets: +20% damage,+40% RPM,+4 active range,-20% degradation"
perkCombatRoboticistRank4LongDesc,,, ,"Requires both Intellect and Perception. While using turrets: +20% entity damage,+40% rounds per minute,+4 junk turret active range,and -20% degradation per use."
perkCombatRoboticistRank5Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank5LongDesc,,, ,"Requires both Intellect and Perception. While using turrets: +25% entity damage,+50% rounds per minute,+5 junk turret active range,and -25% degradation per use."
perkCombatRoboticistRank6Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank6BWLongDesc,,, ,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank7Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank7BWLongDesc,,, ,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank8Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank8BWLongDesc,,, ,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank9Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank9BWLongDesc,,, ,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkCombatRoboticistRank10Desc,,, ,"Turrets: +25% damage,+50% RPM,+5 active range,-25% degradation"
perkCombatRoboticistRank10BWLongDesc,,, ,This perk deal 25% more entity damage. This perk degrade 25% less. Fire 50% faster.
perkDaringAdventurerRank1BWLongDesc,,, ,Add +10 to trader stage and get 20% more dukes from completing quests.
perkDaringAdventurerRank2BWLongDesc,,, ,Add +20 to trader stage and get 40% more dukes from completing quests.
perkDaringAdventurerRank3BWLongDesc,,, ,Add +30 to trader stage and get 60% more dukes from completing quests.
perkDaringAdventurerRank4BWLongDesc,,, ,"Add +40 to trader stage,get 80% more dukes from completing quests and pick 1 additional quest reward."
perkDaringAdventurerRank5BWLongDesc,,, ,"Add +50 to trader stage,get 100% more dukes from completing quests and pick 2 additional quest rewards."
perkDaringAdventurerRank6Desc,,, ,Daring Adventurer
perkDaringAdventurerRank6BWLongDesc,,, ,Rank 6 bonuses: Quest bonus reward +120%.
perkDaringAdventurerRank7Desc,,, ,Daring Adventurer
perkDaringAdventurerRank7BWLongDesc,,, ,Rank 7 bonuses: Quest bonus reward +140%.
perkDaringAdventurerRank8Desc,,, ,Daring Adventurer
perkDaringAdventurerRank8BWLongDesc,,, ,Rank 8 bonuses: Quest bonus reward +160%.
perkDaringAdventurerRank9Desc,,, ,Daring Adventurer
perkDaringAdventurerRank9BWLongDesc,,, ,Rank 9 bonuses: Quest bonus reward +180%.
perkDaringAdventurerRank10Desc,,, ,Daring Adventurer
perkDaringAdventurerRank10BWLongDesc,,, ,Rank 10 bonuses: Quest bonus reward +200%.
perkDeadEyeRank1BWLongDesc,,, ,Do 10% more damage with rifles. Aim and reload 10% faster. 6% ADS spread. Sniper rifles degrade 10% slower and have 5% recoil control. 20% faster spread recovery. Bullets lose 20% damage less at max range. Sniper rifles gain 20% more effective range. 2% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank2BWLongDesc,,, ,Rifles deal 20% more damage. Aim 20% faster and have 15% reload speed. 5% ADS spread. Sniper rifles degrade 15% slower and have 10% recoil control. 50% faster spread recovery. Bullets lose 40% damage less at max range.  Sniper rifles gain 40% more effective range. 4% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank3BWLongDesc,,, ,Rifles deal 30% more damage. Aim 32% faster and have 20% relaod speed. Use 10% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 10%/20% to a maximum of 30%. 4% ADS spread. Sniper rifles degrade 20% slower and have 15% recoil control. 82% faster spread recovery. Bullets lose 60% damage less at max range.  Sniper rifles gain 60% more effective range. 6% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank4BWLongDesc,,, ,Rifles deal 40% more damage. Aim 45% faster and have 25% reload speed Use 20% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 20%/30% to a maximum of 40%. 3% ADS spread. Sniper rifles degrade 25% slower and have 20% recoil control. 115% faster spread recovery. Bullets lose 80% damage less at max range.  Sniper rifles gain 80% more effective range. 8% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank5BWLongDesc,,, ,Rifles deal 50% more damage. Aim 60% faster and have30% reload speed. Use 30% less stamina while aiming down sights. Kill Streak: Successive kills increase damage bonus by 30%/40% up to a maximum of 50%. 2% ADS spread. Sniper rifles degrade 30% slower and have 25% recoil control. 150% faster spread recovery. Bullets lose 100% damage less at max range.  Sniper rifles gain 100% more effective range. 10% more chance of finding 7.62mm ammo/Rifle World magazines/parts/sniper rifles/Sniper perk books in loot.
perkDeadEyeRank6Desc,,, ,Dead Eye
perkDeadEyeRank6BWLongDesc,,, ,"Rifles deal 60% more entity damage. Reload 35% faster. Aim 75% faster. 12% more chance of finding 7.62mm ammo,rifles and parts in loot."
perkDeadEyeRank7Desc,,, ,Dead Eye
perkDeadEyeRank7BWLongDesc,,, ,"Rifles deal 70% more entity damage. Reload 40% faster. Aim 90% faster. 14% more chance of finding 7.62mm ammo,rifles and parts in loot."
perkDeadEyeRank8Desc,,, ,Dead Eye
perkDeadEyeRank8BWLongDesc,,, ,"Rifles deal 80% more entity damage. Reload 45% faster. Aim 105% faster. 16% more chance of finding 7.62mm ammo,rifles and parts in loot."
perkDeadEyeRank9Desc,,, ,Dead Eye
perkDeadEyeRank9BWLongDesc,,, ,"Rifles deal 90% more entity damage. Reload 50% faster. Aim 120% faster. 18% more chance of finding 7.62mm ammo,rifles and parts in loot."
perkDeadEyeRank10Desc,,, ,Dead Eye
perkDeadEyeRank10BWLongDesc,,, ,"Rifles deal 100% more entity damage. Reload 55% faster. Aim 135% faster. 20% more chance of finding 7.62mm ammo,rifles and parts in loot."
perkDeepCutsRank1BWLongDesc,,, ,Knives deal 10% more damage as well as degrading 10% less. Inflict up to 50 Bleeding Wounds on an enemy and a power attack inflicts 4 while a normal attack inflicts 2. Every attack refreshes the duration on bleeding and increases the number of stacks on an enemy exponentially. Enemies run 10% slower while bleeding. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank2BWLongDesc,,, ,Knives deal 20% more damage as well as degrading 15% less. Inflict up to 100 Bleeding Wounds on an enemy and a power attack inflicts 6 while a normal attack inflicts 3. Stamina costs are reduced by 30% for both attacks. Killing blows grant 15 stamina. 4% more chance of finding Knife Guy magazines.
perkDeepCutsRank3BWLongDesc,,, ,Knives deal 30% more damage as well as degrading 20% less. Inflict up to 300 Bleeding Wounds on an enemy and a power attack inflicts 8 while a normal attack inflicts 4. Glancing blows have a 40% chance to cause 1 Bleeding Wound. Enemies run 15% slower while bleeding. Stamina costs are reduced by 40% for both attacks. Killing blows grant 20 stamina. 6% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank4BWLongDesc,,, ,Knives deal 40% more damage as well as degrading 25% less. Inflict up to 600 Bleeding Wounds on an enemy and a power attack inflicts 10 while a normal attack inflicts 5. Glancing blows have a 70% chance to cause 1 Bleeding Wound. Stamina costs are reduced by 50% for both attacks. Killing blows grant 25 stamina. 8% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank5BWLongDesc,,, ,Knives deal 50% more damage as well as degrading 30% less. Inflict up to 1000 Bleeding Wounds on an enemy and a power attack inflicts 12 while a normal attack inflicts 6. All glancing blows cause 1 Bleeding Wound. Stamina costs are reduced by 60% for both attacks. Enemies run 20% slower while bleeding. Killing blows grant 35 stamina. 10% more chance of finding Knives/parts/Knife Guy magazines in loot.
perkDeepCutsRank6Desc,,, ,Samurai
perkDeepCutsRank6BWLongDesc,,, ,Blade weapons deal 60% more entity damage. Blade weapons deal 120% more block damage. Blade weapons degrade 35% less. Stamina costs are reduced by 70%. 12% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank7Desc,,, ,Samurai
perkDeepCutsRank7BWLongDesc,,, ,Blade weapons deal 70% more entity damage. Blade weapons deal 140% more block damage. Blade weapons degrade 40% less. Stamina costs are reduced by 80%. 14% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank8Desc,,, ,Samurai
perkDeepCutsRank8BWLongDesc,,, ,Blade weapons deal 80% more entity damage. Blade weapons deal 160% more block damage. Blade weapons degrade 45% less. Stamina costs are reduced by 90%. 16% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank9Desc,,, ,Samurai
perkDeepCutsRank9BWLongDesc,,, ,Blade weapons deal 90% more entity damage. Blade weapons deal 180% more block damage. Blade weapons degrade 50% less. Stamina costs are reduced by 100%. 18% more chance of finding bladed weapons and parts in loot.
perkDeepCutsRank10Desc,,, ,Samurai
perkDeepCutsRank10BWLongDesc,,, ,Blade weapons deal 100% more entity damage. Blade weapons deal 200% more block damage. Blade weapons degrade 55% less. Stamina costs are reduced by 110%. 20% more chance of finding bladed weapons and parts in loot.
perkDemolitionsExpertRank1BWLongDesc,,, ,Increase damage by 10%. Increase reload speed 15% and aim 10% faster with rocket launchers. Have 50% chance to stun enemies and a 5% greater chance to dismember. Gain 5% resistance to explosive damage. Rocket Launchers degrade 10% slower. 15% spread when ADS with Rocket Launchers. Rocket projectiles gain 10 speed. 2% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank2BWLongDesc,,, ,Increase damage by 20%. Increase reload speed 20% aim 20% faster with rocket launchers. Have 100% chance to stun enemies and a 10% greater chance to dismember. Gain 10% resistance to explosive damage. Rocket Launchers degrade 20% slower. 13% spread when ADS with Rocket Launchers. Rocket projectiles gain 15 speed. 4% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank3BWLongDesc,,, ,Increase damage by 30%. Increase reload speed by 25% and aim 30% faster with rocket launchers. Have a 33% chance to cripple enemies and a 20% greater chance to dismember. Gain 15% resistance to explosive damage. Rocket Launchers degrade 30% slower. 10% spread when ADS with Rocket Launchers. Rocket projectiles gain 20 speed. 6% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank4BWLongDesc,,, ,Increase damage by 40%. Increase reload speed by 30% and aim 40% faster with rocket launchers. Have a 66% chance to cripple enemies and a 30% greater chance to dismember. Gain 20% resistance to explosive damage. Rocket Launchers degrade 40% slower. 6% spread when ADS with Rocket Launchers. Rocket projectiles gain 25 speed. 8% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank5BWLongDesc,,, ,Increase damage by 50%. Increase reload speed by 35% and aim 50% faster with rocket launchers and 45% greater chance to dismember. Stun lasts longer on enemies. Gain 25% resistance to explosive damage. Rocket Launchers degrade 50% slower. 2% spread when ADS with Rocket Launchers. Rocket projectiles gain 30 speed. Unlock the unique recipe for a new rocket projectile. 10% more chance of finding explosives/Rockets/Rocket Launchers/Explosive Magazines in loot.
perkDemolitionsExpertRank6Desc,,, ,Demolitions Expert
perkDemolitionsExpertRank6BWLongDesc,,, ,This perk deal 60% more entity damage. This perk deal 60% more block damage. Reload 40% faster. Aim 60% faster. 12% more chance of finding explosives in loot.
perkDemolitionsExpertRank7Desc,,, ,Demolitions Expert
perkDemolitionsExpertRank7BWLongDesc,,, ,This perk deal 70% more entity damage. This perk deal 70% more block damage. Reload 45% faster. Aim 70% faster. 14% more chance of finding explosives in loot.
