Key,english
perkRunAndGunRank4BWLongDesc,"Reload on the run like a maniac. Accuracy when walking or hipfiring is improved by 25% and movement penalty when reloading is reduced by 90%. When crouching, gain 40% faster movement speed, 25% faster spread recovery, 40% better hipfire accuracy and 12.5% better recoil control."
perkRunAndGunRank5BWLongDesc,"You are now a deadly trigger man and have mastered the art of run and gun. Accuracy when walking or hipfiring is improved by 30% and have no movement penalty when reloading. When crouching, gain 50% faster movement speed, 30% faster spread recovery, 50% better hipfire accuracy and 15% better recoil control."
perkRunAndGunRank6Desc,Trigger Man
perkRunAndGunRank6BWLongDesc,"Rank 6 bonuses: SpreadMultiplierHip -35%, SpreadMultiplierWalking -35%."
perkRunAndGunRank7Desc,Trigger Man
perkRunAndGunRank7BWLongDesc,"Rank 7 bonuses: SpreadMultiplierHip -40%, SpreadMultiplierWalking -40%."
perkRunAndGunRank8Desc,Trigger Man
perkRunAndGunRank8BWLongDesc,"Rank 8 bonuses: SpreadMultiplierHip -45%, SpreadMultiplierWalking -45%."
perkRunAndGunRank9Desc,Trigger Man
perkRunAndGunRank9BWLongDesc,"Rank 9 bonuses: SpreadMultiplierHip -50%, SpreadMultiplierWalking -50%."
perkRunAndGunRank10Desc,Trigger Man
perkRunAndGunRank10BWLongDesc,"Rank 10 bonuses: SpreadMultiplierHip -55%, SpreadMultiplierWalking -55%."
perkSalvageOperationsRank1BWLongDesc,Salvage tools deal 10% more damage. Harvest 20% faster and gain up to 20% more resources with a wrench/ratchet/impact driver. Stamina costs are reduced by 20% for both attacks. 10% faster attack speed with a wrench/ratchet/impact driver and 2% more chance of finding Tools/parts/Scrapping 4 fun magazines/Wasteland Treasures perk books in loot. Killing blows with salvaging tools grant 10 stamina.
perkSalvageOperationsRank2BWLongDesc,Salvage tools deal 20% more damage. Harvest 40% faster and gain up to 40% more resources with a wrench/ratchet/impact driver. Stamina costs are reduced by 30% for both attacks. 15% faster attack speed with a wrench/ratchet/impact driver and 4% more chance of finding Tools/parts/Scrapping 4 fun magazines/Wasteland Treasures perk books in loot. Killing blows with salvaging tools grant 15 stamina.
perkSalvageOperationsRank3BWLongDesc,Salvage tools deal 30% more damage. Harvest 60% faster and gain up to 60% more resources with a wrench/ratchet/impact driver. Stamina costs are reduced by 40% for both attacks. 20% faster attack speed with a wrench/ratchet/impact driver and 6% more chance of finding Tools/parts/Scrapping 4 fun magazines/Wasteland Treasures perk books in loot. Killing blows with salvaging tools grant 20 stamina.
perkSalvageOperationsRank4BWLongDesc,Salvage tools deal 40% more damage. Harvest 80% faster and gain up to 80% more resources with a wrench/ratchet/impact driver. Stamina costs are reduced by 50% for both attacks. 25% faster attack speed with a wrench/ratchet/impact driver and 8% more chance of finding Tools/parts/Scrapping 4 fun magazines/Wasteland Treasures perk books in loot. Killing blows with salvaging tools grant 25 stamina.
perkSalvageOperationsRank5BWLongDesc,Salvage tools deal 50% more damage. Harvest 100% faster and gain up to 100% more resources with a wrench/ratchet/impact driver. Gain 30% faster attack speed with a wrench/ratchet/impact driver and 10% chance of finding Tools/parts/Scrapping 4 fun magazines/Wasteland Treasures perk books in loot. Killing blows with salvaging tools grant 35 stamina and stamina costs are reduced by 60% for both attacks.
perkSalvageOperationsRank6Desc,Master Scavenger
perkSalvageOperationsRank6BWLongDesc,Salvaging deal 60% more entity damage. Salvaging deal 120% more block damage. Stamina costs are reduced by 70%. 12% more chance of finding salvage tools and parts in loot.
perkSalvageOperationsRank7Desc,Master Scavenger
perkSalvageOperationsRank7BWLongDesc,Salvaging deal 70% more entity damage. Salvaging deal 140% more block damage. Stamina costs are reduced by 80%. 14% more chance of finding salvage tools and parts in loot.
perkSalvageOperationsRank8Desc,Master Scavenger
perkSalvageOperationsRank8BWLongDesc,Salvaging deal 80% more entity damage. Salvaging deal 160% more block damage. Stamina costs are reduced by 90%. 16% more chance of finding salvage tools and parts in loot.
perkSalvageOperationsRank9Desc,Master Scavenger
perkSalvageOperationsRank9BWLongDesc,Salvaging deal 90% more entity damage. Salvaging deal 180% more block damage. Stamina costs are reduced by 100%. 18% more chance of finding salvage tools and parts in loot.
perkSalvageOperationsRank10Desc,Master Scavenger
perkSalvageOperationsRank10BWLongDesc,Salvaging deal 100% more entity damage. Salvaging deal 200% more block damage. Stamina costs are reduced by 110%. 20% more chance of finding salvage tools and parts in loot.
perkSiphoningStrikesRank1BWLongDesc,"Kills with melee weapons grant 2 health points, feral, radiated and charged/infernal enemies will grant x2, x3 and x4 the amount of health points on kill respectively(applies to all levels). Hits with brawling weapons grant 1 stamina."
perkSiphoningStrikesRank2BWLongDesc,Kills with melee weapons grant 4 health points. Hits with brawling weapons grant 2 stamina.
perkSiphoningStrikesRank3BWLongDesc,Kills with melee weapons grant 6 health points. Hits with brawling weapons grant 3 stamina.
perkSiphoningStrikesRank4BWLongDesc,Kills with melee weapons grant 8 health points. Hits with brawling weapons grant 4 stamina.
perkSiphoningStrikesRank5BWLongDesc,Kills with melee weapons grant 10 health points. Hits with brawling weapons grant 5 stamina.
perkSiphoningStrikesRank6Desc,Warrior's Feast
perkSiphoningStrikesRank6BWLongDesc,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank7Desc,Warrior's Feast
perkSiphoningStrikesRank7BWLongDesc,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank8Desc,Warrior's Feast
perkSiphoningStrikesRank8BWLongDesc,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank9Desc,Warrior's Feast
perkSiphoningStrikesRank9BWLongDesc,No additional bonuses beyond Rank 5.
perkSiphoningStrikesRank10Desc,Warrior's Feast
perkSiphoningStrikesRank10BWLongDesc,No additional bonuses beyond Rank 5.
perkSkullCrusherRank1BWLongDesc,"Sledgehammers deal 10% more damage as well as degrading 10% less. Power attacks have a 15% chance to knock down enemies. Stamina costs are reduced by 20% for both attacks. Killing blows grant 10 stamina. 2% more chance of finding Sledgehammers, parts, Get Hammered magazines and sledgehammer saga perk books in loot. Deal 100% more damage to doors and safes. Gain 2% attack speed with sledgehammers."
perkSkullCrusherRank2BWLongDesc,"Sledgehammers deal 20% more damage as well as degrading 15% less. Power attacks have a 30% chance to knock down enemies. Stamina costs are reduced by 30% for both attacks. Killing blows grant 20 stamina. 4% more chance of finding Sledgehammers, parts, Get Hammered magazines and sledgehammer saga perk books in loot. Deal 130% more damage to doors and safes. Gain 4% attack speed with sledgehammers."
perkSkullCrusherRank3BWLongDesc,"Sledgehammers deal 30% more damage as well as degrading 20% less. Power attacks have a 45% chance to knock down enemies and a 20% chance to knock down nearby foes. Stamina costs are reduced by 40% for both attacks. Killing blows grant 30 stamina. 6% more chance of finding Sledgehammers, parts, Get Hammered magazines and sledgehammer saga perk books in loot. Deal 160% more damage to doors and safes. Gain 6% attack speed with sledgehammers."
perkSkullCrusherRank4BWLongDesc,"Sledgehammers deal 40% more damage as well as degrading 25% less. Power attacks have a 60% chance to knock down enemies and a 35% chance to knock down nearby foes. Stamina costs are reduced by 50% for both attacks. Killing blows grant 40 stamina. 8% more chance of finding Sledgehammers, parts, Get Hammered magazines and sledgehammer saga perk books in loot. Deal 190% more damage to doors and safes. Gain 8% attack speed with sledgehammers."
perkSkullCrusherRank5BWLongDesc,"Sledgehammers deal 50% more damage as well as degrading 30% less. Power attacks have a 75% chance to knock down enemies and a 50% chance to knock down nearby foes. Stamina costs are reduced by 60% for both attacks. Killing blows grant 50 stamina. 10% more chance of finding Sledgehammers, parts, Get Hammered magazines and sledgehammer saga perk books in loot. Deal 200% more damage to doors and safes. Gain 10% attack speed with sledgehammers."
perkSkullCrusherRank6Desc,Skull Crusher
perkSkullCrusherRank6BWLongDesc,Sledgehammers deal 60% more entity damage. Sledgehammers deal 120% more block damage. Stamina costs are reduced by 70%. 12% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank7Desc,Skull Crusher
perkSkullCrusherRank7BWLongDesc,Sledgehammers deal 70% more entity damage. Sledgehammers deal 140% more block damage. Stamina costs are reduced by 80%. 14% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank8Desc,Skull Crusher
perkSkullCrusherRank8BWLongDesc,Sledgehammers deal 80% more entity damage. Sledgehammers deal 160% more block damage. Stamina costs are reduced by 90%. 16% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank9Desc,Skull Crusher
perkSkullCrusherRank9BWLongDesc,Sledgehammers deal 90% more entity damage. Sledgehammers deal 180% more block damage. Stamina costs are reduced by 100%. 18% more chance of finding sledgehammers and parts in loot.
perkSkullCrusherRank10Desc,Skull Crusher
perkSkullCrusherRank10BWLongDesc,Sledgehammers deal 100% more entity damage. Sledgehammers deal 200% more block damage. Stamina costs are reduced by 110%. 20% more chance of finding sledgehammers and parts in loot.
perkSlowMetabolismRank1BWLongDesc,Reduce water loss and food loss from health regeneration and physical exertion by 10%. Hold your breath underwater for 84 seconds and have 3% less chance of catching disentery. Gain an additional 10% consumable buffs duration. 
perkSlowMetabolismRank2BWLongDesc,Reduce water loss and food loss from health regeneration and physical exertion by 15%. Hold your breath underwater for 108 seconds and have 6% less chance of catching disentery. Gain an additional 20% consumable buffs duration.
perkSlowMetabolismRank3BWLongDesc,Reduce water loss and food loss from health regeneration and physical exertion by 20%. Hold your breath underwater for 132 seconds and have 9% less chance of catching disentery. Gain an additional 30% consumable buffs duration.
perkSlowMetabolismRank4BWLongDesc,Reduce water loss and food loss from health regeneration and physical exertion by 25%. Hold your breath underwater for 156 seconds and have 12% less chance of catching disentery. Gain an additional 40% consumable buffs duration.
perkSlowMetabolismRank5BWLongDesc,Reduce water loss and food loss from health regeneration and physical exertion by 30%. Hold your breath underwater for 180 seconds and have 15% less chance of catching disentery. Gain an additional 50% consumable buffs duration.
perkSlowMetabolismRank6Desc,Iron Gut
perkSlowMetabolismRank6BWLongDesc,"Rank 6 bonuses: FoodLossPerHealthPointGained -35%, FoodLossPerStaminaPointGained -35%, WaterLossPerHealthPointGained -35%, WaterLossPerStaminaPointGained -35%."
perkSlowMetabolismRank7Desc,Iron Gut
perkSlowMetabolismRank7BWLongDesc,"Rank 7 bonuses: FoodLossPerHealthPointGained -40%, FoodLossPerStaminaPointGained -40%, WaterLossPerHealthPointGained -40%, WaterLossPerStaminaPointGained -40%."
perkSlowMetabolismRank8Desc,Iron Gut
perkSlowMetabolismRank8BWLongDesc,"Rank 8 bonuses: FoodLossPerHealthPointGained -45%, FoodLossPerStaminaPointGained -45%, WaterLossPerHealthPointGained -45%, WaterLossPerStaminaPointGained -45%."
perkSlowMetabolismRank9Desc,Iron Gut
perkSlowMetabolismRank9BWLongDesc,"Rank 9 bonuses: FoodLossPerHealthPointGained -50%, FoodLossPerStaminaPointGained -50%, WaterLossPerHealthPointGained -50%, WaterLossPerStaminaPointGained -50%."
perkSlowMetabolismRank10Desc,Iron Gut
perkSlowMetabolismRank10BWLongDesc,"Rank 10 bonuses: FoodLossPerHealthPointGained -55%, FoodLossPerStaminaPointGained -55%, WaterLossPerHealthPointGained -55%, WaterLossPerStaminaPointGained -55%."
perkStrengthMasteryRank1BWLongDesc,"Critical injuries heal 100% faster and you lose 90% less water and food as well regenerate 1 health point every 25 seconds when holding a strength related TOOL. Strength related tools cause enemies to bleed significantly, up to a max of 25 stacks. Dismembering a limb with any shotgun/tool/club/bat/sledgehammer will cause enemies to bleed heavily, up to a max of 100 stacks."
perkStrengthMasteryRank2BWLongDesc,"Have a 5% chance of finding Brass when mining minerals. Strength related tools gain another 30% attack speed bonus. Sledgehammers have a 30% chance to cause enemies to bleed significantly and Clubs/Bats have a 30% chance to cause enemies to bleed minimally, Steel Clubs are guaranteed to cause enemies to bleed significantly, up to a max of 25 stacks."
perkStrengthMasteryRank3BWLongDesc,"Strength related tools deal 200% more damage to enemies and gain an additional 25% stamina efficiency for normal/power attacks, as well as a 50% higher dismember chance. Shotguns now cause enemies to bleed significantly, up to a max of 25 stacks. Breaching slugs gain 6m of additional range as well as an increase of range before damage starts to fall-off."
perkStrengthMasteryRank4BWLongDesc,Hitting an enemy on the head with sledgehammers or bats/clubs will have a 50% higher dismember chance. Shotgun slugs gain a significant range increase of 162m (up to 180m) as well as a significant accuracy increase when aiming down sight. Enemies that are within 3m to you will have a 50% chance of being set on fire when blasted by a shotgun. Breaching slugs gain another 6m of additional range.
perkStrengthMasteryRank5BWLongDesc,"When killing an enemy with tools/shotguns/sledgehammers/clubs/bats, gain 25% damage resistance for 5 seconds, damage resistance is doubled at night or during blood moons. When hitting an enemy within 5m of you, shotguns shells have a 30% chance of blasting them backwards, dealing 500 flat bonus damage at the same time. The same applies to shotgun slugs, but only to enemies that are further than 5m away from you. Breaching slugs gain 2000 flat bonus damage to blocks."
perkStrengthMasteryRank6Desc,Adrenaline Berserker
perkStrengthMasteryRank6BWLongDesc,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank7Desc,Adrenaline Berserker
perkStrengthMasteryRank7BWLongDesc,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank8Desc,Adrenaline Berserker
perkStrengthMasteryRank8BWLongDesc,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank9Desc,Adrenaline Berserker
perkStrengthMasteryRank9BWLongDesc,This perk deal 200% more entity damage. Attack 30% faster.
perkStrengthMasteryRank10Desc,Adrenaline Berserker
perkStrengthMasteryRank10BWLongDesc,This perk deal 200% more entity damage. Attack 30% faster.
perkTacticalMarksmanName,Tactical Marksman
perkTacticalMarksmanDesc,Hybrid training that rewards investing in both Perception and Agility. Improves pistols/SMGs and rifles with better handling and faster reloads.
perkTacticalMarksmanRank1Desc,"Pistols/SMGs + Rifles: +5% reload speed, +10% handling, -5% spread growth, -5% degradation"
perkTacticalMarksmanRank1LongDesc,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +5% reload speed, +10% weapon handling, -5% incremental spread growth, and -5% degradation per use."
perkTacticalMarksmanRank2Desc,"Pistols/SMGs + Rifles: +10% reload speed, +20% handling, -10% spread growth, -10% degradation"
perkTacticalMarksmanRank2LongDesc,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +10% reload speed, +20% weapon handling, -10% incremental spread growth, and -10% degradation per use."
perkTacticalMarksmanRank3Desc,"Pistols/SMGs + Rifles: +15% reload speed, +30% handling, -15% spread growth, -15% degradation"
perkTacticalMarksmanRank3LongDesc,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +15% reload speed, +30% weapon handling, -15% incremental spread growth, and -15% degradation per use."
perkTacticalMarksmanRank4Desc,"Pistols/SMGs + Rifles: +20% reload speed, +40% handling, -20% spread growth, -20% degradation"
perkTacticalMarksmanRank4LongDesc,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +20% reload speed, +40% weapon handling, -20% incremental spread growth, and -20% degradation per use."
perkTacticalMarksmanRank5Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank5LongDesc,"Requires both Perception and Agility. While using pistols/SMGs or rifles: +25% reload speed, +50% weapon handling, -25% incremental spread growth, and -25% degradation per use."
perkTacticalMarksmanRank6Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank6BWLongDesc,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank7Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank7BWLongDesc,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank8Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank8BWLongDesc,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank9Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank9BWLongDesc,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTacticalMarksmanRank10Desc,"Pistols/SMGs + Rifles: +25% reload speed, +50% handling, -25% spread growth, -25% degradation"
perkTacticalMarksmanRank10BWLongDesc,This perk degrade 25% less. Reload 25% faster. Aim 50% faster. Reduce spread growth by 25%.
perkTheHuntsmanRank1BWLongDesc,Harvest 20% more resources from skinning animals and zombie animals. Deal 10% more damage to animals and zombie animals. 2% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank2BWLongDesc,Harvest 40% more resources from skinning animals and zombie animals. Deal 20% more damage to animals and zombie animals. 4% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank3BWLongDesc,Harvest 60% more resources from skinning animals and zombie animals. Deal 30% more damage to animals and zombie animals. 6% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank4BWLongDesc,Harvest 80% more resources from skinning animals and zombie animals. Deal 40% more damage to animals and zombie animals. 8% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank5BWLongDesc,Harvest 100% more resources from skinning animals. Deal 50% more damage to animals and zombie animals. 10% more chance of finding Hunter's journal perk books in loot.
perkTheHuntsmanRank6Desc,The Huntsman
perkTheHuntsmanRank6BWLongDesc,Rank 6 bonuses: HarvestCount +120%.
perkTheHuntsmanRank7Desc,The Huntsman
perkTheHuntsmanRank7BWLongDesc,Rank 7 bonuses: HarvestCount +140%.
perkTheHuntsmanRank8Desc,The Huntsman
perkTheHuntsmanRank8BWLongDesc,Rank 8 bonuses: HarvestCount +160%.
perkTheHuntsmanRank9Desc,The Huntsman
perkTheHuntsmanRank9BWLongDesc,Rank 9 bonuses: HarvestCount +180%.
perkTheHuntsmanRank10Desc,The Huntsman
perkTheHuntsmanRank10BWLongDesc,Rank 10 bonuses: HarvestCount +200%.
perkTreasureHunterRank1BWLongDesc,For every 5 blocks dug up the treasure/supplies search radius is reduced by 1m. Without the perk you have to dig up 10 blocks each. Find 50% additional loot in buried treasures. Deal 100% more damage to dirt.
perkTreasureHunterRank2BWLongDesc,For every 3 blocks dug up the treasure/supplies search radius is reduced by 1m. Find 100% additional loot in buried treasures. Deal 200% more damage to dirt.
perkTreasureHunterRank3BWLongDesc,For every block dug up the treasure/supplies search radius is reduced by 1m. Find 200% additional loot in buried treasures. Deal 300% more damage to dirt.
perkTreasureHunterRank4BWLongDesc,Find additional cash and dukes inside buried treasure crates. Deal 400% more damage to dirt.
perkTreasureHunterRank5BWLongDesc,Find one extra rare armor/weapon/item inside buried treasure crates. Deal 500% more damage to dirt.
perkTreasureHunterRank6Desc,Relic Finder
perkTreasureHunterRank6BWLongDesc,This perk deal 6% more block damage.
perkTreasureHunterRank7Desc,Relic Finder
perkTreasureHunterRank7BWLongDesc,This perk deal 7% more block damage.
perkTreasureHunterRank8Desc,Relic Finder
perkTreasureHunterRank8BWLongDesc,This perk deal 8% more block damage.
perkTreasureHunterRank9Desc,Relic Finder
perkTreasureHunterRank9BWLongDesc,This perk deal 9% more block damage.
perkTreasureHunterRank10Desc,Relic Finder
perkTreasureHunterRank10BWLongDesc,This perk deal 10% more block damage.
perkTurretsRank1BWLongDesc,Robotic weapons deal 10% more damage. Have 30% faster fire rate and can reload an extra 10 rounds. Reload robotic weapons 10% faster. 15% recoil control when holding a turret. Robotic sledges have a 30% chance of shocking enemies. Junk turrets have a 7% chance of shocking enemies. Robotic turrets deal 10% more damage. Robotic turrets degrade 5% less. Turrets remain active up to a max distance of 21m. Robotic sledges gain a 20% range bonus when held. You can deploy multiple robots but only the closest will be active. 400% spread when holding a junk turret. 2% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot.
perkTurretsRank2BWLongDesc,Robotic weapons deal 20% more damage. Have 60% faster fire rate and can reload an extra 20 rounds. Reload robotic weapons 12.5% faster. 30% recoil control when holding a turret. Robotic sledges have a 35% chance of shocking enemies. Junk turrets have a 6% chance of shocking enemies. Robotic turrets deal 20% more damage. Robotic turrets degrade 10% less. Turrets remain active up to a max distance of 22m. Robotic sledges gain a 40% range bonus when held. 300% spread when holding a junk turret. 4% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot.
perkTurretsRank3BWLongDesc,Robotic weapons deal 30% more damage. Have 90% faster fire rate and can reload an extra 30 rounds. Reload robotic weapons 15% faster. 45% recoil control when holding a turret. Have 2 max turrets active at the same time. Robotic sledges have 40% chance of shocking enemies. Junk turrets have a 5% chance of shocking enemies. Robotic turrets deal 30% more damage. Robotic turrets degrade 15% less. Turrets remain active up to a max distance of 23m. Robotic sledges gain a 60% range bonus when held. 200% spread when holding a junk turret. 6% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot.
perkTurretsRank4BWLongDesc,Robotic weapons deal 40% more damage. Have 120% faster fire rate and can reload an extra 40 rounds. Reload robotic weapons 18% faster. 60% recoil control when holding a turret. Have 3 max turrets active at the same time. Robotic sledges have 45% chance of shocking enemies. Junk turrets have a 4% chance of shocking enemies. Robotic turrets deal 40% more damage. Robotic turrets degrade 20% less. Turrets remain active up to a max distance of 24m. Robotic sledges gain a 80% range bonus when held. 100% spread when holding a junk turret. 8% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot.
perkTurretsRank5BWLongDesc,Robotic weapons deal 50% more damage. Have 125% faster fire rate and can reload an extra 50 rounds. Reload robotic weapons 20% faster. 75% recoil control when holding a turret. Have 4 max turrets active at the same time. Robotic sledges have a 50% chance of shocking enemies. Junk turrets have a 4% chance of shocking enemies. Robotic turrets deal 50% more damage. Robotic turrets degrade 25% less. Turrets remain active up to a max distance of 25m. Robotic sledges gain a 100% range bonus when held. 50% spread when holding a junk turret. 10% more chance of finding batons/robotic weapons/Tech Planet magazines/Tech Junkie perk books in loot.
perkTurretsRank6Desc,Robotics Expert
perkTurretsRank6BWLongDesc,This perk deal 60% more entity damage. This perk deal 60% more block damage. This perk degrade 35% less. Reload 30% faster. Fire 70% faster. 12% more chance of finding robotics items in loot.
perkTurretsRank7Desc,Robotics Expert
perkTurretsRank7BWLongDesc,This perk deal 70% more entity damage. This perk deal 70% more block damage. This perk degrade 40% less. Reload 40% faster. Fire 80% faster. 14% more chance of finding robotics items in loot.
perkTurretsRank8Desc,Robotics Expert
perkTurretsRank8BWLongDesc,This perk deal 80% more entity damage. This perk deal 80% more block damage. This perk degrade 45% less. Reload 50% faster. Fire 90% faster. 16% more chance of finding robotics items in loot.
perkTurretsRank9Desc,Robotics Expert
perkTurretsRank9BWLongDesc,This perk deal 90% more entity damage. This perk deal 90% more block damage. This perk degrade 50% less. Reload 60% faster. Fire 100% faster. 18% more chance of finding robotics items in loot.
perkTurretsRank10Desc,Robotics Expert
perkTurretsRank10BWLongDesc,This perk deal 100% more entity damage. This perk deal 100% more block damage. This perk degrade 55% less. Reload 70% faster. Fire 110% faster. 20% more chance of finding robotics items in loot.
perkWellInsulatedRank1BWLongDesc,10 more temperature resistance. 10% negative buff resistance. 10% chance of removing a negative elemental buff. 2% more chance of finding The Fireman's Almanac perk books.
perkWellInsulatedRank2BWLongDesc,30 more temperature resistance. 20% negative buff resistance. 20% chance of removing a negative elemental buff. 6% more chance of finding The Fireman's Almanac perk books.
perkWellInsulatedRank3BWLongDesc,50 more temperature resistance. 30% negative buff resistance. 30% chance of removing a negative elemental buff. 10% more chance of finding The Fireman's Almanac perk books.
ammoArrowElectric,Electric arrow
ammoArrowElectricDesc,"This is a special arrow type that electrocutes targets on hit, immobilizing them and damaging them overtime."
ammoCrossbowBoltElectric,Electric crossbow bolt
ammoCrossbowBoltElectricDesc,"This is a special bolt type that electrocutes targets on hit, immobilizing them and damaging them overtime."
ammoRocketIncendiary,Explosive Incendiary Rocket
ammoRocketIncendiaryDesc,This explosive incendiary rocket deals high damage to entities and sets them on fire in a large area. Be careful not to set yourself on fire with it.
modVehicleImprovedBirdChassis,Improved bird chassis
modVehicleImprovedBirdChassisDesc,"Grants improvements for any flying vehicle: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 100% damage to entities and 250% damage to blocks, 300% fuel capacity and 70% less fuel consumption."
modVehicleImprovedCarChassis,Improved car chassis
modVehicleImprovedCarChassisDesc,"Grants improvements for any car: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 200% damage to entities and 500% damage to blocks, 300% fuel capacity and 70% less fuel consumption."
modVehicleImprovedMotorCycleChassis,Improved motorcycle chassis
modVehicleImprovedMotorCycleChassisDesc,"Grants improvements for any motorcycle: 30% more torque and max speed, 335% bright lights, 99% damage resistance, 100% damage to entities and 250% damage to blocks, 300% fuel capacity and 70% less fuel consumption."

perkGeneralFieldMedicName,Field Medic
perkGeneralFieldMedicDesc,Recover faster and get more value from medical loot.
perkGeneralFieldMedicRank1Desc,Rank 1: Small passive health regeneration; more medical loot.
perkGeneralFieldMedicRank1LongDesc,Passively regenerate +0.004 health over time. +2% chance to find medical loot. Gain +1% XP while holding medical items.
perkGeneralFieldMedicRank2Desc,Rank 2: Improved passive health regeneration; more medical loot.
perkGeneralFieldMedicRank2LongDesc,Passively regenerate +0.008 health over time. +4% chance to find medical loot. Gain +2% XP while holding medical items.
perkGeneralFieldMedicRank3Desc,Rank 3: Strong passive health regeneration; more medical loot.
perkGeneralFieldMedicRank3LongDesc,Passively regenerate +0.012 health over time. +6% chance to find medical loot. Gain +3% XP while holding medical items.
perkGeneralFieldMedicRank4Desc,Rank 4: Very strong passive health regeneration; more medical loot.
perkGeneralFieldMedicRank4LongDesc,Passively regenerate +0.016 health over time. +8% chance to find medical loot. Gain +4% XP while holding medical items.
perkGeneralFieldMedicRank5Desc,Rank 5: Maximum passive health regeneration; maximum medical loot bonus.
perkGeneralFieldMedicRank5LongDesc,Passively regenerate +0.020 health over time. +10% chance to find medical loot. Gain +5% XP while holding medical items.

perkGeneralScavengersTouchName,Scavenger's Touch
perkGeneralScavengersTouchDesc,Search faster and improve the quality of what you find.
perkGeneralScavengersTouchRank1Desc,Rank 1: Search containers faster; small lootstage bonus.
perkGeneralScavengersTouchRank1LongDesc,Search containers 5% faster. Gain +2% Loot Stage for containers you open.
perkGeneralScavengersTouchRank2Desc,Rank 2: Search containers faster; increased lootstage bonus.
perkGeneralScavengersTouchRank2LongDesc,Search containers 10% faster. Gain +4% Loot Stage for containers you open.
perkGeneralScavengersTouchRank3Desc,Rank 3: Much faster searching; increased lootstage bonus.
perkGeneralScavengersTouchRank3LongDesc,Search containers 20% faster. Gain +6% Loot Stage for containers you open.
perkGeneralScavengersTouchRank4Desc,Rank 4: Very fast searching; strong lootstage bonus.
perkGeneralScavengersTouchRank4LongDesc,Search containers 30% faster. Gain +8% Loot Stage for containers you open.
perkGeneralScavengersTouchRank5Desc,Rank 5: Instant-like searching; maximum lootstage bonus.
perkGeneralScavengersTouchRank5LongDesc,Search containers 40% faster. Gain +10% Loot Stage for containers you open.

perkGeneralSurvivorsLuckName,Survivor's Luck
perkGeneralSurvivorsLuckDesc,Extra toughness and reserves for when things go wrong.
perkGeneralSurvivorsLuckRank1Desc,Rank 1: +5 max health; +5 max stamina; small damage resistance.
perkGeneralSurvivorsLuckRank1LongDesc,Gain +5 max health and +5 max stamina. Gain +2% general damage resistance.
perkGeneralSurvivorsLuckRank2Desc,Rank 2: +10 max health; +10 max stamina; more damage resistance.
perkGeneralSurvivorsLuckRank2LongDesc,Gain +10 max health and +10 max stamina. Gain +4% general damage resistance.
perkGeneralSurvivorsLuckRank3Desc,Rank 3: +15 max health; +15 max stamina; solid damage resistance.
perkGeneralSurvivorsLuckRank3LongDesc,Gain +15 max health and +15 max stamina. Gain +6% general damage resistance.
